product_id,title,category,price,rating,num_reviews,availability,seller,date_listed,description,specs,is_popular
PID000877,ViewPlus Model406 - Wide Screen,smartphones,230.53,2.92,33,in_stock,PrimeSeller,2025-05-04,ViewPlus Model406 - Wide Screen - High quality smartphones with features and warranty.,"{""weight_g"": 641, ""color"": ""blue""}",0
PID000878,PixelCam Model456 - 4K Capture,smartphones,400.7,3.72,37,in_stock,ElectroHub,2025-08-08,PixelCam Model456 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 1945, ""color"": ""white""}",0
PID000879,SmartEdge Model413 - 5G Ready,headphones,273.72,4.98,61,in_stock,PrimeSeller,2025-06-11,SmartEdge Model413 - 5G Ready - High quality headphones with features and warranty.,"{""weight_g"": 1414, ""color"": ""blue""}",1
PID000880,PixelCam Model267 - 4K Capture,cameras,394.82,3.25,16,in_stock,BestStore,2025-06-19,PixelCam Model267 - 4K Capture - High quality cameras with features and warranty.,"{""weight_g"": 1018, ""color"": ""silver""}",0
PID000881,PixelCam Model610 - 4K Capture,smartphones,306.12,3.61,25,out_of_stock,BestStore,2025-07-22,PixelCam Model610 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 478, ""color"": ""blue""}",0
PID000882,SoundX Model116 - Noise Cancelling,laptops,976.44,4.95,2,out_of_stock,BestStore,2025-02-15,SoundX Model116 - Noise Cancelling - High quality laptops with features and warranty.,"{""weight_g"": 2249, ""color"": ""blue""}",0
PID000883,SoundX Model579 - Noise Cancelling,smartphones,558.3,4.22,15,in_stock,BestStore,2025-01-29,SoundX Model579 - Noise Cancelling - High quality smartphones with features and warranty.,"{""weight_g"": 2497, ""color"": ""black""}",0
PID000884,SoundX Model789 - Noise Cancelling,monitors,361.98,3.35,11,in_stock,ElectroHub,2025-05-23,SoundX Model789 - Noise Cancelling - High quality monitors with features and warranty.,"{""weight_g"": 1800, ""color"": ""white""}",0
PID000885,PixelCam Model735 - 4K Capture,laptops,675.43,4.82,31,in_stock,GadgetWorld,2025-04-25,PixelCam Model735 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 327, ""color"": ""white""}",0
PID000886,ProBook Model375 - Ultra Performance,headphones,172.73,2.89,80,in_stock,BestStore,2025-07-25,ProBook Model375 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 423, ""color"": ""white""}",0
PID000887,SmartEdge Model622 - 5G Ready,monitors,481.92,4.59,17,in_stock,ElectroHub,2025-03-28,SmartEdge Model622 - 5G Ready - High quality monitors with features and warranty.,"{""weight_g"": 1612, ""color"": ""white""}",0
PID000888,SmartEdge Model777 - 5G Ready,headphones,431.26,3.26,114,in_stock,PrimeSeller,2025-10-20,SmartEdge Model777 - 5G Ready - High quality headphones with features and warranty.,"{""weight_g"": 257, ""color"": ""blue""}",0
PID000889,ViewPlus Model600 - Wide Screen,smartphones,146.47,2.99,138,in_stock,Deals4U,2025-08-12,ViewPlus Model600 - Wide Screen - High quality smartphones with features and warranty.,"{""weight_g"": 190, ""color"": ""blue""}",0
PID000890,ProBook Model784 - Ultra Performance,cameras,226.36,4.21,7,in_stock,Deals4U,2025-11-06,ProBook Model784 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 240, ""color"": ""blue""}",0
PID000891,ViewPlus Model684 - Wide Screen,laptops,886.4,3.36,29,in_stock,ElectroHub,2025-06-10,ViewPlus Model684 - Wide Screen - High quality laptops with features and warranty.,"{""weight_g"": 1595, ""color"": ""blue""}",0
PID000892,ViewPlus Model640 - Wide Screen,laptops,788.32,3.8,0,in_stock,PrimeSeller,2024-11-27,ViewPlus Model640 - Wide Screen - High quality laptops with features and warranty.,"{""weight_g"": 2024, ""color"": ""black""}",0
PID000893,ViewPlus Model975 - Wide Screen,laptops,909.34,4.77,44,in_stock,GadgetWorld,2024-12-02,ViewPlus Model975 - Wide Screen - High quality laptops with features and warranty.,"{""weight_g"": 986, ""color"": ""black""}",0
PID000894,ViewPlus Model216 - Wide Screen,smartphones,385.43,3.88,94,out_of_stock,GadgetWorld,2025-04-10,ViewPlus Model216 - Wide Screen - High quality smartphones with features and warranty.,"{""weight_g"": 752, ""color"": ""silver""}",0
PID000895,ViewPlus Model550 - Wide Screen,smartphones,467.13,4.26,5,in_stock,GadgetWorld,2025-05-30,ViewPlus Model550 - Wide Screen - High quality smartphones with features and warranty.,"{""weight_g"": 1224, ""color"": ""blue""}",0
PID000896,ViewPlus Model326 - Wide Screen,cameras,199.01,4.61,45,in_stock,Deals4U,2025-07-13,ViewPlus Model326 - Wide Screen - High quality cameras with features and warranty.,"{""weight_g"": 283, ""color"": ""blue""}",0
PID000897,ViewPlus Model200 - Wide Screen,headphones,531.43,2.74,5,in_stock,PrimeSeller,2025-07-31,ViewPlus Model200 - Wide Screen - High quality headphones with features and warranty.,"{""weight_g"": 160, ""color"": ""white""}",0
PID000898,SoundX Model470 - Noise Cancelling,smartphones,246.9,4.31,6,in_stock,BestStore,2025-05-07,SoundX Model470 - Noise Cancelling - High quality smartphones with features and warranty.,"{""weight_g"": 1481, ""color"": ""black""}",0
PID000899,PixelCam Model375 - 4K Capture,cameras,30.0,4.01,1,in_stock,PrimeSeller,2025-02-28,PixelCam Model375 - 4K Capture - High quality cameras with features and warranty.,"{""weight_g"": 1063, ""color"": ""black""}",0
PID000900,PixelCam Model719 - 4K Capture,monitors,387.78,3.85,248,in_stock,PrimeSeller,2025-03-24,PixelCam Model719 - 4K Capture - High quality monitors with features and warranty.,"{""weight_g"": 689, ""color"": ""white""}",0
PID000901,ProBook Model982 - Ultra Performance,monitors,383.08,3.45,44,in_stock,GadgetWorld,2025-09-04,ProBook Model982 - Ultra Performance - High quality monitors with features and warranty.,"{""weight_g"": 1492, ""color"": ""black""}",0
PID000902,PixelCam Model215 - 4K Capture,laptops,647.42,4.55,0,in_stock,ElectroHub,2025-07-06,PixelCam Model215 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 2400, ""color"": ""white""}",0
PID000903,PixelCam Model426 - 4K Capture,monitors,277.01,3.29,58,in_stock,Deals4U,2025-07-20,PixelCam Model426 - 4K Capture - High quality monitors with features and warranty.,"{""weight_g"": 684, ""color"": ""white""}",0
PID000904,PixelCam Model563 - 4K Capture,headphones,307.72,3.29,16,in_stock,ElectroHub,2025-05-24,PixelCam Model563 - 4K Capture - High quality headphones with features and warranty.,"{""weight_g"": 555, ""color"": ""white""}",0
PID000905,PixelCam Model424 - 4K Capture,cameras,305.91,4.29,59,in_stock,Deals4U,2024-12-11,PixelCam Model424 - 4K Capture - High quality cameras with features and warranty.,"{""weight_g"": 1329, ""color"": ""black""}",1
PID000906,PixelCam Model718 - 4K Capture,headphones,277.0,3.76,12,in_stock,PrimeSeller,2025-03-22,PixelCam Model718 - 4K Capture - High quality headphones with features and warranty.,"{""weight_g"": 2074, ""color"": ""blue""}",0
PID000907,ProBook Model986 - Ultra Performance,headphones,246.08,4.36,44,in_stock,BestStore,2025-07-06,ProBook Model986 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 2489, ""color"": ""blue""}",0
PID000908,ProBook Model871 - Ultra Performance,monitors,352.23,3.62,47,in_stock,ElectroHub,2025-11-08,ProBook Model871 - Ultra Performance - High quality monitors with features and warranty.,"{""weight_g"": 1470, ""color"": ""black""}",0
PID000909,ProBook Model366 - Ultra Performance,laptops,933.69,4.56,29,in_stock,Deals4U,2025-06-05,ProBook Model366 - Ultra Performance - High quality laptops with features and warranty.,"{""weight_g"": 220, ""color"": ""blue""}",0
PID000910,SoundX Model918 - Noise Cancelling,laptops,687.32,4.0,14,in_stock,ElectroHub,2025-02-15,SoundX Model918 - Noise Cancelling - High quality laptops with features and warranty.,"{""weight_g"": 521, ""color"": ""black""}",0
PID000911,SoundX Model571 - Noise Cancelling,cameras,309.58,1.32,32,in_stock,BestStore,2025-05-25,SoundX Model571 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 1293, ""color"": ""blue""}",0
PID000912,ProBook Model727 - Ultra Performance,laptops,932.69,3.87,104,in_stock,ElectroHub,2024-12-21,ProBook Model727 - Ultra Performance - High quality laptops with features and warranty.,"{""weight_g"": 1572, ""color"": ""silver""}",0
PID000913,SoundX Model751 - Noise Cancelling,monitors,172.83,4.31,38,in_stock,Deals4U,2024-11-29,SoundX Model751 - Noise Cancelling - High quality monitors with features and warranty.,"{""weight_g"": 2178, ""color"": ""silver""}",0
PID000914,ViewPlus Model694 - Wide Screen,smartphones,168.44,4.7,20,in_stock,ElectroHub,2025-10-21,ViewPlus Model694 - Wide Screen - High quality smartphones with features and warranty.,"{""weight_g"": 1618, ""color"": ""white""}",0
PID000915,SmartEdge Model668 - 5G Ready,smartphones,332.11,4.4,32,in_stock,GadgetWorld,2025-07-25,SmartEdge Model668 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 2334, ""color"": ""blue""}",0
PID000916,ViewPlus Model203 - Wide Screen,laptops,987.09,4.11,53,in_stock,PrimeSeller,2025-04-09,ViewPlus Model203 - Wide Screen - High quality laptops with features and warranty.,"{""weight_g"": 277, ""color"": ""blue""}",1
PID000917,ProBook Model333 - Ultra Performance,monitors,502.85,2.65,27,in_stock,GadgetWorld,2025-10-16,ProBook Model333 - Ultra Performance - High quality monitors with features and warranty.,"{""weight_g"": 1558, ""color"": ""blue""}",0
PID000918,PixelCam Model565 - 4K Capture,laptops,797.66,2.4,59,out_of_stock,GadgetWorld,2025-01-09,PixelCam Model565 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 2470, ""color"": ""white""}",0
PID000919,SmartEdge Model268 - 5G Ready,laptops,707.7,4.74,17,in_stock,ElectroHub,2024-12-09,SmartEdge Model268 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 680, ""color"": ""black""}",0
PID000920,ProBook Model537 - Ultra Performance,cameras,211.22,3.72,30,in_stock,GadgetWorld,2025-07-13,ProBook Model537 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 234, ""color"": ""blue""}",0
PID000921,SoundX Model475 - Noise Cancelling,monitors,205.57,4.27,5,in_stock,Deals4U,2025-10-08,SoundX Model475 - Noise Cancelling - High quality monitors with features and warranty.,"{""weight_g"": 1875, ""color"": ""silver""}",0
PID000922,ProBook Model974 - Ultra Performance,headphones,406.06,3.72,57,out_of_stock,ElectroHub,2025-05-03,ProBook Model974 - Ultra Performance - High quality headphones with features and warranty.,"{""weight_g"": 2438, ""color"": ""black""}",0
PID000923,SmartEdge Model686 - 5G Ready,laptops,653.07,2.38,5,in_stock,PrimeSeller,2025-02-23,SmartEdge Model686 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 2482, ""color"": ""black""}",0
PID000924,PixelCam Model591 - 4K Capture,smartphones,439.06,4.18,15,out_of_stock,Deals4U,2025-01-12,PixelCam Model591 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 1175, ""color"": ""silver""}",0
PID000925,ViewPlus Model228 - Wide Screen,monitors,677.96,4.51,224,out_of_stock,Deals4U,2025-03-30,ViewPlus Model228 - Wide Screen - High quality monitors with features and warranty.,"{""weight_g"": 1366, ""color"": ""white""}",1
PID000926,SmartEdge Model968 - 5G Ready,laptops,751.8,3.58,81,in_stock,BestStore,2025-06-06,SmartEdge Model968 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 1225, ""color"": ""silver""}",0
PID000927,ProBook Model734 - Ultra Performance,monitors,334.37,2.65,1,in_stock,BestStore,2025-01-24,ProBook Model734 - Ultra Performance - High quality monitors with features and warranty.,"{""weight_g"": 2231, ""color"": ""silver""}",0
PID000928,SoundX Model338 - Noise Cancelling,headphones,145.74,4.38,34,in_stock,BestStore,2024-12-25,SoundX Model338 - Noise Cancelling - High quality headphones with features and warranty.,"{""weight_g"": 715, ""color"": ""white""}",0
PID000929,SmartEdge Model193 - 5G Ready,headphones,638.03,3.82,2,in_stock,Deals4U,2025-05-07,SmartEdge Model193 - 5G Ready - High quality headphones with features and warranty.,"{""weight_g"": 1443, ""color"": ""silver""}",0
PID000930,SmartEdge Model522 - 5G Ready,monitors,243.69,4.57,33,in_stock,GadgetWorld,2025-11-10,SmartEdge Model522 - 5G Ready - High quality monitors with features and warranty.,"{""weight_g"": 952, ""color"": ""white""}",0
PID000931,SmartEdge Model225 - 5G Ready,smartphones,273.12,3.08,1,in_stock,GadgetWorld,2025-02-10,SmartEdge Model225 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 1334, ""color"": ""white""}",0
PID000932,PixelCam Model649 - 4K Capture,headphones,218.92,2.0,16,in_stock,PrimeSeller,2024-12-29,PixelCam Model649 - 4K Capture - High quality headphones with features and warranty.,"{""weight_g"": 2070, ""color"": ""black""}",0
PID000933,SoundX Model497 - Noise Cancelling,monitors,486.07,3.53,62,in_stock,GadgetWorld,2025-05-07,SoundX Model497 - Noise Cancelling - High quality monitors with features and warranty.,"{""weight_g"": 560, ""color"": ""black""}",0
PID000934,SmartEdge Model315 - 5G Ready,laptops,757.34,4.31,64,in_stock,Deals4U,2025-04-23,SmartEdge Model315 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 1875, ""color"": ""silver""}",1
PID000935,ProBook Model600 - Ultra Performance,cameras,328.7,3.43,44,in_stock,ElectroHub,2025-01-14,ProBook Model600 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 771, ""color"": ""white""}",0
PID000936,ProBook Model237 - Ultra Performance,smartphones,540.1,3.02,91,in_stock,Deals4U,2025-01-21,ProBook Model237 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 574, ""color"": ""white""}",0
PID000937,SmartEdge Model959 - 5G Ready,laptops,1146.63,3.52,22,in_stock,GadgetWorld,2025-11-03,SmartEdge Model959 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 1470, ""color"": ""white""}",0
PID000938,SmartEdge Model288 - 5G Ready,cameras,299.69,2.79,34,in_stock,ElectroHub,2024-12-11,SmartEdge Model288 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 140, ""color"": ""blue""}",0
PID000939,ViewPlus Model871 - Wide Screen,smartphones,249.06,3.77,0,out_of_stock,ElectroHub,2025-06-22,ViewPlus Model871 - Wide Screen - High quality smartphones with features and warranty.,"{""weight_g"": 293, ""color"": ""silver""}",0
PID000940,SmartEdge Model878 - 5G Ready,monitors,565.92,4.03,32,in_stock,Deals4U,2025-04-16,SmartEdge Model878 - 5G Ready - High quality monitors with features and warranty.,"{""weight_g"": 2179, ""color"": ""black""}",0
PID000941,ProBook Model940 - Ultra Performance,smartphones,45.62,2.72,13,in_stock,GadgetWorld,2025-07-27,ProBook Model940 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 1365, ""color"": ""silver""}",0
PID000942,SmartEdge Model323 - 5G Ready,smartphones,419.09,3.36,47,in_stock,GadgetWorld,2025-03-18,SmartEdge Model323 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 270, ""color"": ""silver""}",0
PID000943,SoundX Model262 - Noise Cancelling,cameras,30.0,3.89,66,in_stock,GadgetWorld,2025-03-26,SoundX Model262 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 706, ""color"": ""black""}",0
PID000944,PixelCam Model788 - 4K Capture,laptops,921.22,4.71,80,in_stock,BestStore,2025-05-03,PixelCam Model788 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 2093, ""color"": ""white""}",1
PID000945,ViewPlus Model647 - Wide Screen,laptops,777.41,3.81,24,in_stock,BestStore,2024-12-20,ViewPlus Model647 - Wide Screen - High quality laptops with features and warranty.,"{""weight_g"": 130, ""color"": ""white""}",0
PID000946,SmartEdge Model572 - 5G Ready,smartphones,426.67,3.63,26,in_stock,Deals4U,2025-05-11,SmartEdge Model572 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 2330, ""color"": ""blue""}",0
PID000947,PixelCam Model903 - 4K Capture,smartphones,191.87,4.38,74,in_stock,PrimeSeller,2025-01-08,PixelCam Model903 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 1433, ""color"": ""blue""}",1
PID000948,SoundX Model750 - Noise Cancelling,headphones,454.18,3.66,13,in_stock,Deals4U,2024-11-21,SoundX Model750 - Noise Cancelling - High quality headphones with features and warranty.,"{""weight_g"": 997, ""color"": ""black""}",0
PID000949,ProBook Model763 - Ultra Performance,laptops,802.2,3.3,22,in_stock,Deals4U,2025-03-31,ProBook Model763 - Ultra Performance - High quality laptops with features and warranty.,"{""weight_g"": 1052, ""color"": ""silver""}",0
PID000950,ViewPlus Model647 - Wide Screen,monitors,447.95,3.38,39,in_stock,ElectroHub,2024-11-19,ViewPlus Model647 - Wide Screen - High quality monitors with features and warranty.,"{""weight_g"": 1880, ""color"": ""black""}",0
PID000951,ViewPlus Model541 - Wide Screen,headphones,277.68,3.48,47,in_stock,BestStore,2025-01-21,ViewPlus Model541 - Wide Screen - High quality headphones with features and warranty.,"{""weight_g"": 927, ""color"": ""silver""}",0
PID000952,ViewPlus Model860 - Wide Screen,monitors,119.19,4.04,47,in_stock,BestStore,2025-01-15,ViewPlus Model860 - Wide Screen - High quality monitors with features and warranty.,"{""weight_g"": 1612, ""color"": ""black""}",0
PID000953,ViewPlus Model354 - Wide Screen,smartphones,228.53,2.15,67,in_stock,PrimeSeller,2025-08-15,ViewPlus Model354 - Wide Screen - High quality smartphones with features and warranty.,"{""weight_g"": 754, ""color"": ""blue""}",0
PID000954,ProBook Model545 - Ultra Performance,smartphones,267.03,2.67,0,in_stock,PrimeSeller,2025-10-08,ProBook Model545 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 2456, ""color"": ""black""}",0
PID000955,SoundX Model669 - Noise Cancelling,smartphones,327.67,3.33,73,in_stock,GadgetWorld,2025-03-22,SoundX Model669 - Noise Cancelling - High quality smartphones with features and warranty.,"{""weight_g"": 2130, ""color"": ""black""}",0
PID000956,ViewPlus Model294 - Wide Screen,cameras,150.87,3.17,64,in_stock,GadgetWorld,2025-04-17,ViewPlus Model294 - Wide Screen - High quality cameras with features and warranty.,"{""weight_g"": 771, ""color"": ""blue""}",0
PID000957,PixelCam Model279 - 4K Capture,smartphones,381.92,3.71,55,in_stock,Deals4U,2025-04-04,PixelCam Model279 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 1623, ""color"": ""black""}",0
PID000958,SmartEdge Model879 - 5G Ready,laptops,948.28,2.57,7,in_stock,GadgetWorld,2025-08-03,SmartEdge Model879 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 601, ""color"": ""blue""}",0
PID000959,SmartEdge Model754 - 5G Ready,monitors,165.86,4.09,8,in_stock,GadgetWorld,2025-01-27,SmartEdge Model754 - 5G Ready - High quality monitors with features and warranty.,"{""weight_g"": 2074, ""color"": ""silver""}",0
PID000960,PixelCam Model208 - 4K Capture,laptops,673.22,4.48,16,in_stock,PrimeSeller,2025-03-26,PixelCam Model208 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 860, ""color"": ""silver""}",0
PID000961,SmartEdge Model456 - 5G Ready,smartphones,236.7,3.94,79,in_stock,Deals4U,2025-10-26,SmartEdge Model456 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 1408, ""color"": ""silver""}",0
PID000962,SmartEdge Model655 - 5G Ready,laptops,565.8,4.59,2,in_stock,GadgetWorld,2024-12-05,SmartEdge Model655 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 1639, ""color"": ""black""}",0
PID000963,PixelCam Model352 - 4K Capture,cameras,325.87,2.6,53,in_stock,PrimeSeller,2025-11-02,PixelCam Model352 - 4K Capture - High quality cameras with features and warranty.,"{""weight_g"": 258, ""color"": ""black""}",0
PID000964,PixelCam Model892 - 4K Capture,monitors,389.45,2.69,38,in_stock,Deals4U,2025-09-06,PixelCam Model892 - 4K Capture - High quality monitors with features and warranty.,"{""weight_g"": 1633, ""color"": ""silver""}",0
PID000965,SmartEdge Model587 - 5G Ready,monitors,538.12,2.5,62,in_stock,BestStore,2025-05-16,SmartEdge Model587 - 5G Ready - High quality monitors with features and warranty.,"{""weight_g"": 702, ""color"": ""silver""}",0
PID000966,PixelCam Model404 - 4K Capture,smartphones,378.66,4.26,72,in_stock,ElectroHub,2024-12-05,PixelCam Model404 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 2476, ""color"": ""blue""}",1
PID000967,SoundX Model505 - Noise Cancelling,headphones,543.35,2.7,25,in_stock,BestStore,2025-01-01,SoundX Model505 - Noise Cancelling - High quality headphones with features and warranty.,"{""weight_g"": 1757, ""color"": ""silver""}",0
PID000968,SmartEdge Model632 - 5G Ready,headphones,137.84,2.69,9,in_stock,PrimeSeller,2025-03-02,SmartEdge Model632 - 5G Ready - High quality headphones with features and warranty.,"{""weight_g"": 926, ""color"": ""white""}",0
PID000969,SoundX Model444 - Noise Cancelling,smartphones,282.84,4.03,62,in_stock,Deals4U,2025-01-13,SoundX Model444 - Noise Cancelling - High quality smartphones with features and warranty.,"{""weight_g"": 1089, ""color"": ""white""}",1
PID000970,SmartEdge Model872 - 5G Ready,laptops,749.01,4.3,17,in_stock,ElectroHub,2025-01-16,SmartEdge Model872 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 1012, ""color"": ""black""}",0
PID000971,PixelCam Model130 - 4K Capture,laptops,939.25,3.41,214,in_stock,ElectroHub,2025-09-13,PixelCam Model130 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 1374, ""color"": ""blue""}",0
PID000972,ProBook Model863 - Ultra Performance,laptops,1021.07,4.58,125,in_stock,ElectroHub,2025-07-10,ProBook Model863 - Ultra Performance - High quality laptops with features and warranty.,"{""weight_g"": 649, ""color"": ""white""}",1
PID000973,SoundX Model609 - Noise Cancelling,cameras,512.08,4.75,58,in_stock,BestStore,2025-01-21,SoundX Model609 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 1260, ""color"": ""silver""}",1
PID000974,SmartEdge Model454 - 5G Ready,cameras,188.02,4.25,14,in_stock,ElectroHub,2025-10-27,SmartEdge Model454 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 388, ""color"": ""white""}",0
PID000975,SmartEdge Model641 - 5G Ready,smartphones,323.68,4.41,48,in_stock,GadgetWorld,2025-04-06,SmartEdge Model641 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 2099, ""color"": ""white""}",0
PID000976,SoundX Model420 - Noise Cancelling,headphones,375.18,4.78,24,in_stock,GadgetWorld,2025-01-26,SoundX Model420 - Noise Cancelling - High quality headphones with features and warranty.,"{""weight_g"": 982, ""color"": ""silver""}",0
PID000977,PixelCam Model749 - 4K Capture,laptops,978.03,3.89,32,in_stock,PrimeSeller,2025-04-13,PixelCam Model749 - 4K Capture - High quality laptops with features and warranty.,"{""weight_g"": 1575, ""color"": ""blue""}",0
PID000978,SmartEdge Model788 - 5G Ready,monitors,241.66,2.23,56,in_stock,ElectroHub,2025-08-29,SmartEdge Model788 - 5G Ready - High quality monitors with features and warranty.,"{""weight_g"": 1239, ""color"": ""black""}",0
PID000979,SoundX Model686 - Noise Cancelling,smartphones,228.92,4.53,17,in_stock,BestStore,2025-07-30,SoundX Model686 - Noise Cancelling - High quality smartphones with features and warranty.,"{""weight_g"": 1843, ""color"": ""silver""}",0
PID000980,ProBook Model888 - Ultra Performance,smartphones,98.86,4.8,130,in_stock,ElectroHub,2025-07-15,ProBook Model888 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 578, ""color"": ""blue""}",1
PID000981,ProBook Model706 - Ultra Performance,monitors,268.53,4.51,77,in_stock,ElectroHub,2025-10-14,ProBook Model706 - Ultra Performance - High quality monitors with features and warranty.,"{""weight_g"": 225, ""color"": ""white""}",1
PID000982,ViewPlus Model840 - Wide Screen,laptops,526.06,3.93,5,in_stock,PrimeSeller,2025-04-11,ViewPlus Model840 - Wide Screen - High quality laptops with features and warranty.,"{""weight_g"": 771, ""color"": ""black""}",0
PID000983,SmartEdge Model560 - 5G Ready,smartphones,220.19,2.92,29,in_stock,GadgetWorld,2025-09-16,SmartEdge Model560 - 5G Ready - High quality smartphones with features and warranty.,"{""weight_g"": 2421, ""color"": ""silver""}",0
PID000984,SoundX Model639 - Noise Cancelling,cameras,84.29,3.72,45,in_stock,PrimeSeller,2025-05-28,SoundX Model639 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 922, ""color"": ""white""}",0
PID000985,ViewPlus Model990 - Wide Screen,cameras,619.47,3.23,39,in_stock,BestStore,2025-02-14,ViewPlus Model990 - Wide Screen - High quality cameras with features and warranty.,"{""weight_g"": 1004, ""color"": ""white""}",0
PID000986,PixelCam Model291 - 4K Capture,headphones,333.11,1.41,8,in_stock,ElectroHub,2025-09-25,PixelCam Model291 - 4K Capture - High quality headphones with features and warranty.,"{""weight_g"": 727, ""color"": ""white""}",0
PID000987,SmartEdge Model577 - 5G Ready,cameras,436.4,4.49,9,out_of_stock,Deals4U,2025-04-08,SmartEdge Model577 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 1911, ""color"": ""white""}",0
PID000988,ProBook Model956 - Ultra Performance,cameras,678.46,4.74,3,in_stock,GadgetWorld,2025-02-23,ProBook Model956 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 1406, ""color"": ""silver""}",0
PID000989,ProBook Model244 - Ultra Performance,laptops,555.37,2.81,44,in_stock,Deals4U,2025-06-03,ProBook Model244 - Ultra Performance - High quality laptops with features and warranty.,"{""weight_g"": 1905, ""color"": ""silver""}",0
PID000990,SmartEdge Model806 - 5G Ready,laptops,780.99,4.19,18,in_stock,PrimeSeller,2025-08-20,SmartEdge Model806 - 5G Ready - High quality laptops with features and warranty.,"{""weight_g"": 1797, ""color"": ""white""}",0
PID000991,PixelCam Model901 - 4K Capture,smartphones,30.0,1.72,2,in_stock,ElectroHub,2025-05-12,PixelCam Model901 - 4K Capture - High quality smartphones with features and warranty.,"{""weight_g"": 1294, ""color"": ""silver""}",0
PID000992,PixelCam Model916 - 4K Capture,cameras,635.27,4.5,13,in_stock,BestStore,2025-08-27,PixelCam Model916 - 4K Capture - High quality cameras with features and warranty.,"{""weight_g"": 516, ""color"": ""white""}",0
PID000993,ProBook Model474 - Ultra Performance,smartphones,391.86,4.23,8,in_stock,ElectroHub,2025-09-21,ProBook Model474 - Ultra Performance - High quality smartphones with features and warranty.,"{""weight_g"": 1583, ""color"": ""silver""}",0
PID000994,SoundX Model361 - Noise Cancelling,headphones,30.0,2.56,17,in_stock,GadgetWorld,2025-03-02,SoundX Model361 - Noise Cancelling - High quality headphones with features and warranty.,"{""weight_g"": 239, ""color"": ""white""}",0
PID000995,SoundX Model400 - Noise Cancelling,cameras,416.99,4.1,17,in_stock,ElectroHub,2025-05-09,SoundX Model400 - Noise Cancelling - High quality cameras with features and warranty.,"{""weight_g"": 393, ""color"": ""white""}",0
PID000996,SmartEdge Model389 - 5G Ready,cameras,352.63,3.66,24,in_stock,Deals4U,2025-02-10,SmartEdge Model389 - 5G Ready - High quality cameras with features and warranty.,"{""weight_g"": 1202, ""color"": ""silver""}",0
PID000997,ProBook Model639 - Ultra Performance,laptops,702.18,3.94,45,out_of_stock,ElectroHub,2024-12-30,ProBook Model639 - Ultra Performance - High quality laptops with features and warranty.,"{""weight_g"": 1867, ""color"": ""silver""}",0
PID000998,ProBook Model284 - Ultra Performance,cameras,158.42,3.85,7,in_stock,GadgetWorld,2025-02-23,ProBook Model284 - Ultra Performance - High quality cameras with features and warranty.,"{""weight_g"": 595, ""color"": ""white""}",0
